created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Feb 02 05:47:16 +0000 2022;1488750848780156934;"@bxunys Sangat disayangkan sekali atas kendala yang terjadi. Mhn dapat diinformasikan lebih jelas yang Bapak/Ibu Pelanggan maksud untuk BCA ID pada Welma atau lainnya? :) Tks ^Sina";0;1;0;0;in;620977821;1488750179679358979;HaloBCA;https://twitter.com/HaloBCA/status/1488750848780156934
Fri Jan 28 07:46:43 +0000 2022;1486968970443776005;"@Inayah40678352 Untuk pembelian SBN tdk bisa melalui m-BCA dan mesin ATM namun untuk pembelian SBN dpt dilakukan melalui KlikBCA Individu, Welma, dan Cabang BCA dengan membawa dokumen KTP dan bukti kepemilikan rekening. Tks :) ^Zhila";0;0;0;0;in;620977821;1486966064260870145;HaloBCA;https://twitter.com/HaloBCA/status/1486968970443776005
Fri Jan 28 07:46:02 +0000 2022;1486968798838018049;"@Inayah40678352 Untuk pembelian SBR tdk bisa melalui m-BCA dan mesin ATM namun untuk pembelian SBR dpt dilakukan melalui KlikBCA Individu, Welma, dan Cabang BCA dengan membawa dokumen KTP dan bukti kepemilikan rekening. Tks :) ^Zhila";0;0;0;0;in;620977821;1486966064260870145;HaloBCA;https://twitter.com/HaloBCA/status/1486968798838018049
Mon Jan 24 08:06:15 +0000 2022;1485524331853664256;"@wndrsetiawan Terkait Welma yang terblokir mohon maaf dari layanan Twitter ini belum dapat diproses lebih lanjut, mohon menghubungi layanan Halo BCA melalui aplikasi haloBCA bebas pulsa ya, agar dibantu lebih lanjut. :) Tks ^Jova";0;0;0;0;in;620977821;1485494177517666307;HaloBCA;https://twitter.com/HaloBCA/status/1485524331853664256
Thu Jan 13 23:28:35 +0000 2022;1481770178740629504;"@_thalaz_ Kami turut prihatin atas kendala yang Bapak/Ibu Pelanggan alami. Apabila yang Bapak/Ibu maksudkan ingin akses aplikasi Welma namun terkendala, berdasarkan gambar kami sarankan hubungi Halo BCA 1500888 agar dibantu cek lebih lanjut. Tks :) ^komar";0;0;0;0;in;620977821;1481767414534918147;HaloBCA;https://twitter.com/HaloBCA/status/1481770178740629504
Fri Jan 07 08:53:49 +0000 2022;1479375710070480896;"@viennachandra Mohon maaf atas ketidaknyamanannya. Kami informasikan Ibu Vienna sampai dengan saat ini tidak ada informasi kendala terkait aplikasi Welma. Apabila terblokir maka nasabah akan diarahkan untuk menghubungi Halo BCA 1500888. :) Tks ^Ajo";0;0;0;0;in;620977821;1479373391681310720;HaloBCA;https://twitter.com/HaloBCA/status/1479375710070480896
Thu Dec 23 08:32:07 +0000 2021;1473934431832338435;"@hrdbacot Keduanua support mobile banking. BNI punya Bions dan ESmart, BCA punya BEST dan WELMA.  Keduanya support buat beli reksadana dan saham. Keduanya support buat sukuk tabungan.  Ga perlu banyak bank, karena makin banyak bank artinya makin banyak fee.  Keduanya support Tabunganku";1;5;1;33;in;954188384989200384;1473890323763916800;asmurcom;https://twitter.com/asmurcom/status/1473934431832338435
Thu Dec 16 07:12:54 +0000 2021;1471377779987939328;"#AwasModus penawaran investasi bodong yang mengatasnamakan aplikasi Welma dari BCA!   Selalu waspada! Yuk bagikan informasi ini kepada orang-orang terdekat Anda agar semua terhindar dari penipuan investasi ini, karena #DatamuRahasiamu!   Selengkapnya: https://t.co/c0ur1aKSEh https://t.co/xhdCE4hBTy";1;3;2;5;in;567255514;1471377779987939328;BankBCA;https://twitter.com/BankBCA/status/1471377779987939328
Mon Dec 13 06:04:29 +0000 2021;1470273399393951747;"@HaloBCA halo kak, kalo BCA ID terblokir yg di aplikasi welma ngurusnya gmna ya kak?";13;15;0;0;in;1171479963104493571;1470273399393951747;hypestarsell;https://twitter.com/hypestarsell/status/1470273399393951747
Sat Dec 11 02:59:02 +0000 2021;1469501955449909251;"BCA resmi meningkatkan limit transaksi di aplikasi wealth management atau Welma. Nasabah bisa berinvestasi hingga Rp 2 miliar atau US$ 160.000. https://t.co/f0JhIFqPFV #TempoBisnis";0;0;0;1;in;18129942;1469501955449909251;tempodotco;https://twitter.com/tempodotco/status/1469501955449909251
Fri Dec 10 06:45:03 +0000 2021;1469196446536634369;"Halo Nasabah BCA, Limit Transaksi Investasi Welma Naik 2 Kali Lipat Nih! https://t.co/NQCRskYPWO";4;3;0;0;in;118646322;1469196446536634369;Bisniscom;https://twitter.com/Bisniscom/status/1469196446536634369
Sun Dec 05 15:05:29 +0000 2021;1467510442834628608;"Ini BCA sama Welma gak ada cita-cita push awareness apa ya 😅.";0;0;0;0;in;64318147;1467510442834628608;themandowilson;https://twitter.com/themandowilson/status/1467510442834628608
Thu Nov 25 00:55:53 +0000 2021;1463672754989797384;"@ImayKang operasi iOS atau Android Catatan : BCA ID yang digunakan pada aplikasi Welma dan myBCA mobile dapat digunakan langsung di myBCA Web. myBCA bisa didownload di seluruh negara kecuali Georgia, Iran dan Sudan . Tks :) (2/2) ^Ita";0;0;0;0;in;620977821;1463668238810705921;HaloBCA;https://twitter.com/HaloBCA/status/1463672754989797384
Fri Nov 12 05:50:40 +0000 2021;1459035898201337856;"@sausdynamite Dengan senang hati kami informasikan . Berikut adalah syarat nasabah yang dapat membeli ST008 : 1. Individu Warga Negara Indonesia (WNI) 2. Memiliki rekening dana di BCA (tidak joint account) 3. Memiliki BCA ID dan Password di Aplikasi Welma atau (1/3) ^Lexa";0;0;0;0;in;620977821;1459033939100594176;HaloBCA;https://twitter.com/HaloBCA/status/1459035898201337856
Sat Nov 06 00:41:44 +0000 2021;1456783824898117633;"@gprsh25 Dengan senang hati kami informasikan, Bapak/Ibu Pelanggan, apakah untuk ST008? Penjualan Sukuk Tabungan seri ST008 (ST008) Pasar Perdana di BCA secara online bisa dilakukan melalui aplikasi Welma dan KlikBCA Individu (KBI) ya. Tks :) ^Tian";0;0;0;0;in;620977821;1456780783050395650;HaloBCA;https://twitter.com/HaloBCA/status/1456783824898117633
Sat Nov 06 00:25:59 +0000 2021;1456779862731935750;"@ngurah_mika Mohon diinformasikan Bpk ingin reset password BCA ID Welma apakah sebelumnya terblokir atau lupa password?  :) Tks ^Ruth";0;0;0;0;in;620977821;1456773502824902656;HaloBCA;https://twitter.com/HaloBCA/status/1456779862731935750
Tue Oct 26 05:29:43 +0000 2021;1452870033839853573;"@the_antunk operasi iOS atau Android Catatan : BCA ID yang digunakan pada aplikasi Welma dan myBCA mobile dapat digunakan langsung di myBCA Web. myBCA lalu bisa didownload di seluruh negara kecuali Georgia, Iran dan Sudan. :) Tks (2/2) ^Zhila";0;0;0;0;in;620977821;1452869330845138945;HaloBCA;https://twitter.com/HaloBCA/status/1452870033839853573
Mon Oct 18 03:40:40 +0000 2021;1449943485365186561;"Dengan kupon fixed rate 4,95%, kamu bisa pesan lewat Welma atau KlikBCA Individu hingga 21 Oktober 2021. Kalau belum pernah investasi di BCA, kamu bisa bikin Single Investor Identification (SID) via aplikasi Welma juga yaa 🥳 Info: https://t.co/aZB6iQ00BI";0;1;0;0;in;17824435;1449940801874800642;GoodLifeBCA;https://twitter.com/GoodLifeBCA/status/1449943485365186561
Tue Oct 12 08:40:19 +0000 2021;1447844567441575939;"@inezclarissa Kami informasikan Ibu Clarissa untuk pembatasan registrasi BCA ID pada aplikasi myBCA dan Welma berlangsung sampai informasi lebih lanjut. Mohon kesediaannya mencoba secara berkala. Tks :) ^Farel";0;0;0;0;in;620977821;1447842592146685956;HaloBCA;https://twitter.com/HaloBCA/status/1447844567441575939
Fri Oct 01 06:51:53 +0000 2021;1443831014325833733;"@HaloBCA BCA ID untuk welma saya ke blokir saya harus hubungin ke bagian apa ya pas nelfon? Pilihannya kurang jelas dan pas milih customer service malah gak dilanjutin ke bagian yg terkait ck";6;6;0;1;in;893005123;1443831014325833733;arcandleJ;https://twitter.com/arcandleJ/status/1443831014325833733
Sun Sep 26 06:08:33 +0000 2021;1442008167777406981;"Andalkan Welma, Bisnis Wealth Management BCA Tumbuh 45 Persen https://t.co/iAHs0AjI9K";0;0;0;0;in;118646322;1442008167777406981;Bisniscom;https://twitter.com/Bisniscom/status/1442008167777406981
Tue Sep 21 09:42:13 +0000 2021;1440249999913209862;"@goonncan terdiri dari 6-21 karakter alfanumerik yang dibuat sendiri oleh nasabah. - PIN BCA ID berupa 6 digit numerik. PIN BCA ID digunakan saat melakukan transaksi finansial (jual/beli produk wealth dan view profile data investor) pada Welma. :) Tks (2/2) ^Arita";0;0;0;0;in;620977821;1440247494227554313;HaloBCA;https://twitter.com/HaloBCA/status/1440249999913209862
Tue Sep 21 09:42:13 +0000 2021;1440249999887986699;"@goonncan Dengan senang hati kami informasikan Bapak/Ibu Pelanggan, untuk BCA ID aplikasi Welma dpt juga Bapak/Ibu gunakan pada aplikasi myBCA mobile serta jika yang Bapak/Ibu maksud terkait BCA ID pada aplikasi Welma maka ada ketentuannya ya, yaitu : - BCA ID (1/2) ^Arita";0;0;0;0;in;620977821;1440247494227554313;HaloBCA;https://twitter.com/HaloBCA/status/1440249999887986699
Tue Sep 21 09:32:15 +0000 2021;1440247494227554313;"@HaloBCA min BCA ID welma itu bisa buat login mybca ga? Trus usernamr itu ada ketentuannya?";4;9;0;0;in;1362678866230145026;1440247494227554313;Hanamonta17;https://twitter.com/Hanamonta17/status/1440247494227554313
Fri Sep 17 10:49:14 +0000 2021;1438817316192468996;"Nah ngga cuma bisa dipakai tukar rewards, pointnya bisa di pake untuk : 1. Investasi REKSADANA &amp  OBLIGASI lewat Welma by BCA 2. Investasi EMAS lewat LakuEmas. 3. Investasi EMAS lewat GoldGram";0;1;0;1;in;557800638;1438815174350159875;MarchelinaDhea;https://twitter.com/MarchelinaDhea/status/1438817316192468996
Sat Sep 11 23:16:26 +0000 2021;1436831026781642758;"@amaturrahmah13 bersistem operasi iOS atau Android Catatan : BCA ID yang digunakan pada aplikasi Welma dan myBCA mobile dapat digunakan langsung di myBCA Web. :) Tks (3/3) ^Raja";0;0;0;0;in;620977821;1436775833570471936;HaloBCA;https://twitter.com/HaloBCA/status/1436831026781642758
Sun Sep 05 01:25:51 +0000 2021;1434326882703462402;"@mutemicrofon Nah kalo SBN belinya di mitra distribusi yg ditunjuk pemerintah, ada beberapa bank, sekuritas, sama agen (salah satunya Bareksa) Kalo pake BCA bisa beli via Welma";0;2;0;1;in;134681248;1434174290572636161;0xc1d;https://twitter.com/0xc1d/status/1434326882703462402
Fri Sep 03 06:40:49 +0000 2021;1433681369796792321;"@ItsOdhe_ Dengan senang hati kami informasikan Bapak/Ibu Pelanggan, jika yang Bapak/Ibu maksud terkait perihal Penjualan Sukuk Negara Ritel seri SR015 (SR015) Pasar Perdana di BCA maka kami informasikan bisa online melalui aplikasi Welma dan KlikBCA Individu (KBI). :) Tks ^Arita";0;0;0;0;in;620977821;1433676972098404352;HaloBCA;https://twitter.com/HaloBCA/status/1433681369796792321
Wed Sep 01 05:55:14 +0000 2021;1432945120798646279;"@HaloBCA Min, mau daftar SID via Welma kok tidak bisa ya? Apakah harus datang ke kantor BCA?";5;7;0;0;in;771547826;1432945120798646279;SuriadiT;https://twitter.com/SuriadiT/status/1432945120798646279
Wed Aug 25 04:40:09 +0000 2021;1430389512530583552;"@ngalamfess bca welma. kalau mau tanya2 ke mba @kanciiilll 💯";0;0;0;0;in;612235648;1430388213978329089;ldvheise;https://twitter.com/ldvheise/status/1430389512530583552
Fri Aug 20 11:23:43 +0000 2021;1428679131454054403;"@DanielS18205748 Syarat pembelian SR015: Individu Warga Negara Indonesia (WNI). Memiliki rekening dana di BCA (tidak joint account). Memiliki BCA ID dan Password untuk Welma atau memiliki User ID, Password, dan Key KlikBCA Individu (KBI). Memiliki SID Obligasi (1/2) ^Alif";0;1;0;0;in;620977821;1428678187127480328;HaloBCA;https://twitter.com/HaloBCA/status/1428679131454054403
Fri Aug 20 11:23:02 +0000 2021;1428678962725621763;"@DanielS18205748 Dengan senang hati kami infokan kpd Bapak Daniel. Syarat Pembelian SR015 : Individu Warga Negara Indonesia (WNI). Memiliki rekening dana di BCA (tidak joint account). Memiliki BCA ID dan Password untuk Welma atau memiliki User ID, Password, dan (1/2) ^Alif";0;1;0;0;in;620977821;1428678187127480328;HaloBCA;https://twitter.com/HaloBCA/status/1428678962725621763
Mon Aug 16 06:07:57 +0000 2021;1427150116415148036;"@Uqreative69 Mohon maaf atas ketidaknyamanan yang Bpk/Ibu pelanggan alami, kami informasikan untuk aktivasi BCA ID Welma menggunakan link yang dikirimkan ke email sehingga tidak dikenakan SMS. Namun untuk pengkaitan rekening ke BCA ID di Welma maka dapat kirim SMS (1/2) ^Ruth";0;1;0;0;in;620977821;1427139414581383175;HaloBCA;https://twitter.com/HaloBCA/status/1427150116415148036
Mon Aug 16 05:28:34 +0000 2021;1427140204666646530;"Akhirnya coba daftar di aplikasi welma, ini bagus ini user ataupun email yg sudah  terdaftar di klikbca terdeteksi, gak perlu kirim sms premium segala udah kedetek. Sukses bikin bca id disini, login di mybca minta verifikasi lewat sms premium yg Rp1000++.";0;1;0;0;in;62771285;1427139414581383175;Uqreative69;https://twitter.com/Uqreative69/status/1427140204666646530
Sun Aug 15 01:11:36 +0000 2021;1426713149474893824;"@BankHALLOBCA aplikasi Welma jelek sekali tiap kali membuka aplikasi Welma selalu terblokir padahal sy blm masukkan password. Apakah ini cara BCA agar memperoleh dana dari sms banking? Sangat merepotkan sekali";0;0;0;0;in;996540860593401856;1426713149474893824;rachmaw27128633;https://twitter.com/rachmaw27128633/status/1426713149474893824
Wed Aug 11 01:57:28 +0000 2021;1425275139935981568;"@disiniadadanang Pake aplikasi myBCA. Cuma sebelumnya memang gw udah pernah daftar BCA ID di KCU dekat rumah, buat pake aplikasi welma.";0;2;0;0;in;114208455;1424252522697351169;skybfz;https://twitter.com/skybfz/status/1425275139935981568
Tue Aug 10 04:43:52 +0000 2021;1424954627011747843;"Sebenernya @HaloBCA udah punya ekosistem yg Lumayan, karena m-banking dan i-banking yang memadai, pelayanan offline/online diatas BUMN, ada BCA sekuritas, baru lahir juga @blubybcadigital, ada Welma. Coba agak masif lagi kembangin 3 hal terakhir yang ada diatas, pasti lebih baik.";3;5;0;0;in;1414525003496783873;1424954627011747843;grandhella;https://twitter.com/grandhella/status/1424954627011747843
Mon Aug 09 09:14:02 +0000 2021;1424660229216555014;"Untuk menggunakan myBCA, kalian harus login menggunakan BCA ID. Nah, BCA ID adalah user ID tuk mengakses digital platform BCA, seperti myBCA dan Welma  #LangkahAwal https://t.co/pAGi9n89Xc";0;1;1;2;in;189821051;1424654000486379527;SamNugrohoo;https://twitter.com/SamNugrohoo/status/1424660229216555014
Sun Aug 08 10:21:53 +0000 2021;1424314916299698179;"@HaloBCA sore min saya mau tanya, saya kan mau daftar welma, tapi saya sudah punya RDN diluar BCA apa bisa?";2;3;0;0;in;58073778;1424314916299698179;MrGummyBearJr;https://twitter.com/MrGummyBearJr/status/1424314916299698179
Sun Aug 08 10:03:17 +0000 2021;1424310238249988097;"@perempuankopi Nikmati kemudahan transaksi perbankan kamu di BCA dengan Welma ya, @perempuankopi. :)";0;0;0;0;in;17824435;1424254017459265538;GoodLifeBCA;https://twitter.com/GoodLifeBCA/status/1424310238249988097
Sun Aug 08 07:45:37 +0000 2021;1424275593386889217;"BCA ID adalah single user ID untuk mengakses e-channel BCA seperti myBCA dan Welma  #LangkahAwal https://t.co/cJIz3j0S3m";0;0;0;1;in;713149484801204224;1424275593386889217;priorafflesia;https://twitter.com/priorafflesia/status/1424275593386889217
Sun Aug 08 07:42:49 +0000 2021;1424274886164312067;"BCA ID merupakan single user ID yang digunakan untuk mengakses semua platform BCA seperti myBCA dan Welma. #LangkahAwal";0;0;0;0;in;2353151474;1424274886164312067;murbeis_;https://twitter.com/murbeis_/status/1424274886164312067
Sun Aug 08 07:19:06 +0000 2021;1424268918420430860;"Buat kamu yang udah memiliki aplikasi Welma , kamu bisa akses ke myBCA menggunakan BCA ID yang ada, jika belum kamu bisa membuat registrasi BCA ID di myBCA mudah caranya seperti registrasi aplikasi online lainnya. #LangkahAwal @GoodLifeBCA";0;0;0;2;in;3261209400;1424268918420430860;SriAstadi;https://twitter.com/SriAstadi/status/1424268918420430860
Sun Aug 08 07:10:20 +0000 2021;1424266712799596549;"Hanya butuh BCA ID aja kok. Ini adl ingle user ID yg bisa kita pakai untuk mengakses myBCA dan Welma. BCA ID lebih dulu dipakai untuk login pada layanan investasi dan asuransi milik BCA, yakni Welma.  #LangkahAwal";1;0;0;2;in;128773989;1424266712799596549;KaryatiNiken;https://twitter.com/KaryatiNiken/status/1424266712799596549
Sun Aug 08 07:09:02 +0000 2021;1424266387011162114;"Jika sudah memiliki aplikasi Welma, kita bisa langsung mengakses ke myBCA menggunakan BCA ID yang sebelumnya sudah didaftarkan untuk mengakses aplikasi tersebut #LangkahAwal https://t.co/E4sl8rECcC";2;1;0;5;in;1095727185002868736;1424266387011162114;perjalanandiaz;https://twitter.com/perjalanandiaz/status/1424266387011162114
Sun Aug 08 07:06:14 +0000 2021;1424265682208755714;"Kalau udah punya Welma , bisa kok langsung login pakai BCA ID yg sama, ga usah bikin lagi #langkahawal";0;0;0;0;in;168005447;1424265682208755714;diarynovri;https://twitter.com/diarynovri/status/1424265682208755714
Sun Aug 08 07:04:11 +0000 2021;1424265164795236353;"Kamu perlu punya BCA ID untuk bisa login di myBCA, BCA ID ini lebih dulu dipakai untuk login pada layanan investasi dan asuransi milik BCA, yakni Welma #LangkahAwal @GoodLifeBCA";0;0;0;2;in;3261209400;1424265164795236353;SriAstadi;https://twitter.com/SriAstadi/status/1424265164795236353
Sun Aug 08 07:01:27 +0000 2021;1424264478288318466;"Oya, Jika kamu sudah memiliki aplikasi Welma, Kamu bisa langsung akses ke myBCA menggunakan BCA ID yang digunakan untuk mengakses ke Welma.    #LangkahAwal";0;1;0;1;in;939677033377886208;1424264478288318466;kuma_seo;https://twitter.com/kuma_seo/status/1424264478288318466
Sun Aug 08 06:58:10 +0000 2021;1424263651427422209;"BCA ID adalah single user ID, yang bisa dipakai buat mengakses myBCA dan Welma (layanan investasi dan asuransi milik BCA). Mendaftarkan BCA ID bisa di dua aplikasi ini. Satu BCA ID bisa menghubungkan seluruh rekening BCA dimiliki. BCA ID jadi #LangkahAwal untuk login myBCA";0;0;0;2;in;599697850;1424263651427422209;thebestofwin;https://twitter.com/thebestofwin/status/1424263651427422209
Sun Aug 08 06:54:47 +0000 2021;1424262799794999296;"Perlu diketahui, BCA ID bukanlah nomor kartu debit, rekening, user ID BCA mobile, atau KlikBCA, melainkan username untuk login ke myBCA dan Welma. @GoodLifeBCA #LangkahAwal";0;0;0;0;in;1246749378951311361;1424262799794999296;tinarizyan;https://twitter.com/tinarizyan/status/1424262799794999296
Sun Aug 08 06:50:52 +0000 2021;1424261813697343493;"BCA ID itu adalah single user ID yang digunakan untuk mengakses e-channel BCA seperti myBCA dan Welma.  #LangkahAwal";0;0;0;1;in;939677033377886208;1424261813697343493;kuma_seo;https://twitter.com/kuma_seo/status/1424261813697343493
Sun Aug 08 06:50:44 +0000 2021;1424261779526328321;"Sebelumnya, BCA ID hanya dapat digunakan untuk mengakses Welma, aplikasi manajemen investasi BCA. Sekarang, BCA ID juga dapat menjadi user id untuk mengakses myBCA. #LangkahAwal @GoodLifeBCA";0;0;0;0;in;1246749378951311361;1424261779526328321;tinarizyan;https://twitter.com/tinarizyan/status/1424261779526328321
Sun Aug 08 06:46:46 +0000 2021;1424260780598255620;"Jika sudah memiliki aplikasi Welma, Anda bisa akses ke myBCA menggunakan BCA ID yang digunakan untuk mengakses ke Welma. #LangkahAwal @GoodLifeBCA";0;0;0;1;in;1329249421;1424260780598255620;TinaSindy;https://twitter.com/TinaSindy/status/1424260780598255620
Sun Aug 08 06:45:22 +0000 2021;1424260430986235906;"Kita pun bisa melihat investasi kita di platform bank BCA, yaitu di Welma. Kita bisa membeli produk Reksadana, obligasi, asuransi, dan semua bisa dilihat di satu tempat #LangkahAwal nya di aplikasi myBCA.";1;0;0;1;in;1110352106538450944;1424260430986235906;FionazIsza;https://twitter.com/FionazIsza/status/1424260430986235906
Sun Aug 08 06:44:17 +0000 2021;1424260155852529668;"Ternyata kita juga bisa melihat investasi kita di platform bank BCA, yaitu di Welma. Kita bisa membeli produk Reksadana, obligasi, asuransi, dan semua bisa dilihat di satu tempat #LangkahAwal nya di aplikasi myBCA.  Aku akhir-akhir ini lagi tertarik banget pelajari investasi";1;0;0;4;in;1031973289;1424260155852529668;wiwidvidia;https://twitter.com/wiwidvidia/status/1424260155852529668
Sun Aug 08 06:43:28 +0000 2021;1424259949337534464;"BCA ID dapat digunakan untuk mengakses dan bertransaksi, baik finansial maupun non-finansial di layanan e-channel BCA, seperti myBCA dan Welma #langkahawal https://t.co/2WZk5mUlxq";0;0;0;0;in;45515710;1424259949337534464;ulihape;https://twitter.com/ulihape/status/1424259949337534464
Sun Aug 08 06:41:38 +0000 2021;1424259489436340226;"BCA ID adalah single user ID untuk mengakses e-channel BCA seperti myBCA dan Welma.  #langkahawal https://t.co/95nNr6OwC2";0;0;3;7;in;3890759659;1424259489436340226;MWuryantati;https://twitter.com/MWuryantati/status/1424259489436340226
Sun Aug 08 06:39:00 +0000 2021;1424258825910198277;"Kita juga bisa melihat informasi investasi kita di platform bank BCA, yaitu Welma, #LangkahAwal";0;0;0;4;in;1019924338835767298;1424258825910198277;Kakariki_;https://twitter.com/Kakariki_/status/1424258825910198277
Sun Aug 08 06:38:24 +0000 2021;1424258678039842820;"Jika kamu sudah memiliki aplikasi Welma, maka lebih mudah lagi. Karene kamu bisa akses ke myBCA menggunakan BCA ID yang digunakan untuk mengakses ke Welma. Gak perlu repot-repot bikin akun.    #LangkahAwal https://t.co/jO8W3DM2xp";0;0;1;4;in;736936592;1424258678039842820;HadiBinTjayani;https://twitter.com/HadiBinTjayani/status/1424258678039842820
Sun Aug 08 06:37:18 +0000 2021;1424258397633802240;"Lewat MyBCA bisa melihat informasi investasi di platform bank BCA, yaitu Welma #LangkahAwal dari @goodlifebca https://t.co/A2Hn7kvdUL";0;0;0;0;in;1288053051878600704;1424258397633802240;nafian46;https://twitter.com/nafian46/status/1424258397633802240
Sun Aug 08 06:35:00 +0000 2021;1424257819482619904;"Dengan myBCA, kita bisa mengakses informasi yang sebelumnya ada di m-BCA dan Welma (nantinya kemungkinan aplikasi-aplikasi layanan BCA akan dimasukkan juga), bisa dilihat di aplikasi myBCA,  #LangkahAwal";0;0;0;4;in;1019924338835767298;1424257819482619904;Kakariki_;https://twitter.com/Kakariki_/status/1424257819482619904
Sun Aug 08 06:19:11 +0000 2021;1424253838916157444;"Di atas kan udah dibilang, kita juga bisa melihat informasi investasi kita di platform bank BCA, yaitu Welma #LangkahAwal";0;0;0;1;in;108553471;1424253838916157444;perempuankopi;https://twitter.com/perempuankopi/status/1424253838916157444
Sun Aug 08 06:16:35 +0000 2021;1424253186550890505;"BCA ID adalah single user ID yang dapat dipakai untuk mengakses myBCA dan Welma. BCA ID lebih dulu dipilih sebagai #LangkahAwal untuk login pada layanan investasi dan asuransi milik BCA, yakni Welma";0;0;0;0;in;204608298;1424253186550890505;Dwiaprily;https://twitter.com/Dwiaprily/status/1424253186550890505
Sun Aug 08 06:14:16 +0000 2021;1424252602221359110;"Ketika kamu log in nanti  buat yg sudah punya Welma, kamu bisa langsung login menggunakan BCA ID yang sama dengan Welma. Buat yang belum punya ga perlu khawatir, karena kamu bisa bikin akun BCA ID lewat myBCA.";0;0;0;0;in;633385849;1424252602221359110;akucantikkkID;https://twitter.com/akucantikkkID/status/1424252602221359110
Sun Aug 08 06:14:09 +0000 2021;1424252573003907079;"So gaes, dengan myBCA, nantinya kita bisa mengakses informasi yang sebelumnya ada di m-BCA dan Welma (nantinya kemungkinan aplikasi-aplikasi layanan BCA akan dimasukkan juga), jadi bisa dilihat di aplikasi myBCA, seluruh data dan informasi #LangkahAwal @GoodLifeBCA https://t.co/W8EPTJpVeh";0;0;0;1;in;108553471;1424252573003907079;perempuankopi;https://twitter.com/perempuankopi/status/1424252573003907079
Sun Aug 08 06:12:37 +0000 2021;1424252187920666629;"BCA ID adalah single user ID untuk mengakses e-channel BCA seperti myBCA dan Welma.  #LangkahAwal https://t.co/meccleMAml";0;0;0;0;in;972038806764335104;1424252187920666629;missdapur;https://twitter.com/missdapur/status/1424252187920666629
Sun Aug 08 06:10:56 +0000 2021;1424251765617168389;"Jika sudah memiliki aplikasi Welma, teman-teman bisa akses ke myBCA menggunakan BCA ID yang digunakan untuk mengakses ke Welma. #LangkahAwal";0;0;0;1;in;157024852;1424251765617168389;RiskaNgilan;https://twitter.com/RiskaNgilan/status/1424251765617168389
Sun Aug 08 06:10:31 +0000 2021;1424251660688187400;"Perlu diketahui bahwa, jika sudah memiliki aplikasi Welma, kamu bisa akses ke myBCA menggunakan BCA ID yang digunakan untuk mengakses ke Welma. Jika belum punya, kamu bisa membuat registrasi BCA ID di myBCA sebagai #LangkahAwal sebagai user bersama @GoodLifeBCA https://t.co/5wQV2UdxwP";1;1;0;1;in;492120896;1424251660688187400;ilham_sadli;https://twitter.com/ilham_sadli/status/1424251660688187400
Sun Aug 08 06:10:10 +0000 2021;1424251572448423937;"Lantas apa sih BCA ID itu? BCA ID adalah single user ID untuk mengakses e-channel BCA seperti myBCA dan Welma tweps.... #LangkahAwal @GoodLifeBCA https://t.co/n9xcA3lajc";0;0;0;1;in;1329249421;1424251572448423937;TinaSindy;https://twitter.com/TinaSindy/status/1424251572448423937
Sun Aug 08 06:06:34 +0000 2021;1424250663739879424;"Untuk menggunakan myBCA, kalian harus login menggunakan BCA ID. BCA ID adalah single user ID untuk mengakses e-channel BCA seperti myBCA dan Welma. #LangkahAwal";0;1;0;1;in;157024852;1424250663739879424;RiskaNgilan;https://twitter.com/RiskaNgilan/status/1424250663739879424
Sun Aug 08 06:06:00 +0000 2021;1424250521410576384;"BCA ID adalah single user ID untuk mengakses e-channel BCA seperti myBCA dan Welma. Username BCA ID ini bukan berasal dari email, nomor kartu ATM, atau existing user ID BCA mobile/KlikBCA lho ya! #LangkahAwal";0;0;0;0;in;2559488023;1424250521410576384;Lullaby_96;https://twitter.com/Lullaby_96/status/1424250521410576384
Wed Jul 21 04:00:28 +0000 2021;1417695948692549634;"@HaloBCA mau tanya Reksadana welma BCA dijual.nanti cairnya ke saldo rekening BCA 100% ga?";4;2;0;0;in;1387493442155008003;1417695948692549634;wan_tjun;https://twitter.com/wan_tjun/status/1417695948692549634
Thu Jul 15 13:47:21 +0000 2021;1415669316461072393;"BCA Tambahkan Produk Reksa Dana Saham USD di WELMA, Investasi Lebih Maksimal https://t.co/BTPF8KrANS";0;0;0;0;in;798478258119405568;1415669316461072393;balipuspanews;https://twitter.com/balipuspanews/status/1415669316461072393
Thu Jul 15 11:21:05 +0000 2021;1415632506066374663;"@denykurniw27 Kami informasikan kembali apabila Bpk ingin pengkaitan Rekening ke BCA ID di Welma Agar Bpk dapat bertransaksi finansial di Welma, BCA ID harus dikaitkan ke rekening BCA milik Bpk dengan langkah-langkah sebagai berikut: 1. Pilih “Connect My (1/3) ^Ruth";0;0;0;0;in;620977821;1415628025790558209;HaloBCA;https://twitter.com/HaloBCA/status/1415632506066374663
Thu Jul 15 11:21:05 +0000 2021;1415632506049622019;"@denykurniw27 Account” di layar portofolio atau layar profil Welma. 2. Input nomor kartu ATM (Kartu Paspor/kartu Tapres/kartu BCA Dollar​) 3. Kirim SMS verifikasi dari nomor handphone e-Banking yang telah terinstall Welma. 4. Buat PIN BCA ID. 5. Menampilkan (2/3) ^Ruth";0;0;0;0;in;620977821;1415628025790558209;HaloBCA;https://twitter.com/HaloBCA/status/1415632506049622019
